total_return_pct,final_equity,max_drawdown_pct,sharpe_ratio,win_rate_pct,profit_factor,total_trades,long_trades,short_trades,long_pnl,short_pnl,liquidations,liq_loss,avg_win,avg_loss,cooldown,leverage_tier,risk_pct,trail_atr_mult,fib_tolerance,long_only,score
6883.03,698302.7,29.67,1.939,51.76,5.63,85,77,8,716262.29,-381.26,0,0.0,19783.98,-3771.08,12,current,0.03,3.5,0.005,False,3094.484813279407
6673.98,677397.89,29.67,1.927,51.16,4.927,86,78,8,696460.5,-209.64,0,0.0,19853.8,-4221.82,12,current,0.03,2.0,0.005,False,2999.2464378159757
6208.35,630834.93,27.46,1.733,50.0,6.165,66,66,0,640292.88,0.0,0,0.0,23159.49,-3756.68,24,current,0.05,3.0,0.005,True,2964.5203568827383
6188.61,628860.78,27.46,1.732,50.0,6.147,66,66,0,638317.74,0.0,0,0.0,23100.81,-3757.85,24,current,0.05,2.5,0.005,True,2955.2377188638015
6131.76,623176.26,27.46,1.729,50.0,6.131,66,66,0,632489.53,0.0,0,0.0,22901.48,-3735.13,24,current,0.05,3.5,0.005,True,2928.6798783685363
5945.72,604571.92,27.46,1.718,49.25,5.365,67,67,0,614826.59,0.0,0,0.0,22899.22,-4142.58,24,current,0.05,2.0,0.005,True,2838.1664246176256
10489.7,1058970.25,60.12,1.656,50.7,4.762,71,71,0,1088117.51,0.0,1,61592.11,38260.83,-8264.92,18,aggressive,0.02,3.0,0.005,True,2822.0137458416502
10440.97,1054097.47,59.76,1.655,50.7,4.739,71,71,0,1083184.68,0.0,1,61931.71,38134.76,-8276.19,18,aggressive,0.02,2.5,0.005,True,2820.072267737617
5734.67,583467.47,26.52,1.551,45.76,6.18,59,59,0,589092.62,0.0,0,0.0,26030.35,-3553.96,36,current,0.08,2.5,0.005,True,2813.2914193061843
6030.74,613073.92,28.41,1.689,46.97,5.074,66,66,0,623544.49,0.0,0,0.0,25051.68,-4373.08,36,current,0.05,2.5,0.012,True,2801.8665519183387
5702.57,580256.91,26.52,1.549,45.76,6.15,59,59,0,585875.44,0.0,0,0.0,25912.17,-3554.79,36,current,0.08,3.5,0.005,True,2797.7673469079937
5666.29,576628.92,26.52,1.547,45.76,6.135,59,59,0,582171.89,0.0,0,0.0,25761.01,-3542.98,36,current,0.08,3.0,0.005,True,2780.324105580694
5969.58,606958.05,28.41,1.685,46.97,5.049,66,66,0,617338.61,0.0,0,0.0,24832.76,-4356.49,36,current,0.05,3.5,0.012,True,2773.9779208025343
5938.16,603816.4,28.41,1.684,46.97,5.039,66,66,0,614117.44,0.0,0,0.0,24715.19,-4344.38,36,current,0.05,3.0,0.012,True,2759.6964347060893
10279.96,1037995.86,60.48,1.65,50.7,4.717,71,71,0,1066664.81,0.0,1,61252.52,37601.45,-8199.64,18,aggressive,0.02,3.5,0.005,True,2754.8498359788355
5812.13,591213.22,27.74,1.678,45.31,4.938,64,64,0,601089.12,0.0,0,0.0,25991.09,-4361.5,36,current,0.05,2.5,0.008,True,2751.4592941600586
9734.72,983471.73,55.58,1.498,50.0,2.867,74,65,9,1036838.84,-4998.8,1,137570.96,42821.49,-14933.92,36,aggressive,0.03,2.5,0.012,False,2748.0659492623245
6066.28,616627.53,29.67,1.904,49.35,6.535,77,77,0,626911.31,0.0,0,0.0,19478.53,-2904.43,12,current,0.03,3.0,0.005,True,2741.0067546343107
5779.6,587960.03,27.74,1.675,45.31,4.915,64,64,0,597830.1,0.0,0,0.0,25880.11,-4362.66,36,current,0.05,3.5,0.008,True,2736.274545782264
6047.21,614721.46,29.67,1.902,49.35,6.514,77,77,0,624998.65,0.0,0,0.0,19429.95,-2906.14,12,current,0.03,2.5,0.005,True,2732.5073869228177
5742.84,584283.89,27.74,1.673,45.31,4.905,64,64,0,594056.83,0.0,0,0.0,25730.06,-4346.14,36,current,0.05,3.0,0.008,True,2719.236923576064
5991.41,609141.34,29.67,1.898,49.35,6.499,77,77,0,619267.13,0.0,0,0.0,19260.18,-2887.69,12,current,0.03,3.5,0.005,True,2707.925511290866
9565.24,966524.23,55.54,1.494,50.0,2.848,74,65,9,1019458.59,-4991.62,1,136555.73,42254.24,-14836.21,36,aggressive,0.03,3.5,0.012,False,2701.7294231184733
5440.59,554059.08,26.52,1.535,45.0,5.421,60,60,0,560250.09,0.0,0,0.0,25443.37,-3840.02,36,current,0.08,2.0,0.005,True,2668.718524886878
5741.64,584164.17,28.41,1.672,46.27,4.502,67,67,0,595429.33,0.0,0,0.0,24692.25,-4723.07,36,current,0.05,2.0,0.012,True,2667.8266082365367
6027.56,612756.09,30.46,1.889,50.55,5.177,91,80,11,627152.9,605.08,0,0.0,16914.0,-3339.69,12,current,0.03,3.0,0.008,False,2664.155386080106
9494.69,959469.11,56.18,1.493,50.0,2.841,74,65,9,1011827.48,-4793.72,1,136799.09,41998.81,-14781.68,36,aggressive,0.03,3.0,0.012,False,2661.152059807761
6007.62,610762.07,30.46,1.888,50.55,5.164,91,80,11,624958.78,792.27,0,0.0,16869.8,-3339.11,12,current,0.03,2.5,0.008,False,2655.5200958634277
5953.44,605344.16,30.46,1.884,50.55,5.153,91,80,11,619532.03,616.09,0,0.0,16727.55,-3318.2,12,current,0.03,3.5,0.008,False,2632.139833880499
5809.8,590979.96,29.67,1.886,48.72,5.555,78,78,0,602162.23,0.0,0,0.0,19325.53,-3305.19,12,current,0.03,2.0,0.005,True,2623.474534883721
9165.63,926563.05,54.86,1.485,48.61,2.809,72,63,9,977021.1,-4645.3,1,131280.97,43138.96,-14526.7,36,aggressive,0.03,2.5,0.008,False,2611.168951512942
5514.14,561414.42,27.74,1.66,44.62,4.394,65,65,0,571993.01,0.0,0,0.0,25534.53,-4680.79,36,current,0.05,2.0,0.008,True,2610.977799567412
9290.75,939075.27,56.39,1.61,50.59,3.991,85,76,9,992795.54,-21045.81,1,52574.99,30153.92,-7734.97,18,aggressive,0.02,3.0,0.008,False,2607.138224862564
9245.74,934573.83,56.01,1.608,50.59,3.978,85,76,9,987644.39,-20492.47,1,52864.87,30043.51,-7731.41,18,aggressive,0.02,2.5,0.008,False,2606.4142267452244
9205.27,930527.49,55.67,1.605,48.89,3.665,90,81,9,994833.93,-24993.35,1,55866.83,30313.69,-7912.21,18,aggressive,0.02,3.5,0.012,False,2604.2043028561166
5787.7,588770.47,29.75,1.702,50.63,4.967,79,70,9,599297.73,2042.59,0,0.0,18822.95,-3886.61,24,current,0.05,3.0,0.008,False,2600.11037815126
5769.02,586901.83,29.75,1.701,50.63,4.956,79,70,9,597242.75,2222.32,0,0.0,18774.94,-3885.44,24,current,0.05,2.5,0.008,False,2591.878386554622
9073.66,917366.03,54.85,1.483,48.61,2.791,72,63,9,967817.48,-4658.68,1,131280.97,42881.39,-14532.16,36,aggressive,0.03,3.5,0.008,False,2585.379003646308
9134.71,923470.6,55.67,1.603,48.89,3.655,90,81,9,986306.17,-23994.83,1,56282.17,30106.99,-7878.18,18,aggressive,0.02,2.5,0.012,False,2584.363612717801
5716.49,581648.67,29.75,1.698,50.63,4.944,79,70,9,592017.26,2029.97,0,0.0,18616.84,-3862.22,24,current,0.05,3.5,0.008,False,2568.818243697479
9106.56,920656.35,56.77,1.604,50.59,3.959,85,76,9,973552.17,-20744.77,1,52285.11,29645.8,-7665.76,18,aggressive,0.02,3.5,0.008,False,2544.1458493922846
8990.5,909049.7,55.47,1.481,48.61,2.785,72,63,9,958854.67,-4467.79,1,131280.97,42548.44,-14454.28,36,aggressive,0.03,3.0,0.008,False,2542.2510104561024
9034.51,913450.83,56.67,1.614,45.68,4.07,81,81,0,943905.34,0.0,1,59879.56,33821.83,-6988.69,18,aggressive,0.02,2.5,0.012,True,2528.1125157931883
9104.31,920431.16,57.41,1.616,45.68,4.091,81,81,0,951218.5,0.0,1,59437.67,34025.74,-6993.95,18,aggressive,0.02,3.5,0.012,True,2525.3864459153456
8912.75,901275.01,55.67,1.597,48.89,3.622,90,81,9,962839.97,-23482.15,1,55966.39,29491.43,-7788.38,18,aggressive,0.02,3.0,0.012,False,2521.951946290641
5587.23,568722.73,29.75,1.701,47.14,5.553,70,70,0,577202.78,0.0,0,0.0,21332.84,-3426.51,24,current,0.05,3.0,0.008,True,2515.5785042016805
5569.18,566917.72,29.75,1.7,47.14,5.535,70,70,0,575397.28,0.0,0,0.0,21281.19,-3429.24,24,current,0.05,2.5,0.008,True,2507.5862773109243
8795.11,889511.06,54.98,1.476,49.33,2.575,75,66,9,943806.14,-4031.4,1,138342.82,41524.51,-15700.84,36,aggressive,0.03,2.0,0.012,False,2501.3986154965446
5542.19,564219.04,29.75,1.687,50.0,4.456,80,71,9,575294.19,2243.94,0,0.0,18616.24,-4177.79,24,current,0.05,2.0,0.008,False,2490.030008403361
5518.43,561843.43,29.75,1.697,47.14,5.524,70,70,0,570188.85,0.0,0,0.0,21098.1,-3406.71,24,current,0.05,3.5,0.008,True,2485.307453781513
5020.41,512041.43,26.34,1.523,49.23,4.707,65,58,7,513974.69,7328.32,0,0.0,20685.47,-4261.58,36,current,0.08,2.5,0.005,False,2477.268277904328
5597.72,569772.01,30.46,1.86,50.0,4.56,92,81,11,585320.25,-351.9,0,0.0,16288.89,-3572.19,12,current,0.03,2.0,0.008,False,2476.1001680892973
5575.45,567545.32,30.46,1.877,47.5,5.921,80,80,0,576979.27,0.0,0,0.0,18269.26,-2791.73,12,current,0.03,3.0,0.008,True,2473.8769402495072
5557.66,565765.79,30.46,1.876,47.5,5.901,80,80,0,575193.63,0.0,0,0.0,18225.42,-2794.58,12,current,0.03,2.5,0.008,True,2466.127493762311
4992.24,509223.89,26.34,1.521,49.23,4.686,65,58,7,511151.58,7330.68,0,0.0,20598.59,-4262.81,36,current,0.08,3.5,0.005,False,2463.5915170842823
8814.96,891496.07,57.04,1.608,45.68,4.026,81,81,0,921354.47,0.0,1,59543.6,33131.94,-6921.08,18,aggressive,0.02,3.0,0.012,True,2456.1857194950912
4960.4,506040.03,26.34,1.52,49.23,4.678,65,58,7,507898.07,7297.0,0,0.0,20477.77,-4245.26,36,current,0.08,3.0,0.005,False,2448.249438116932
5506.8,560680.26,30.46,1.872,47.5,5.89,80,80,0,569965.17,0.0,0,0.0,18066.62,-2775.39,12,current,0.03,3.5,0.008,True,2444.169185817466
5350.07,545007.28,29.75,1.686,46.48,4.908,71,71,0,554196.33,0.0,0,0.0,21091.24,-3731.96,24,current,0.05,2.0,0.008,True,2408.4698571428567
8484.25,858425.37,55.67,1.591,52.44,4.568,82,73,9,899126.3,-15626.82,1,41223.44,26304.56,-6348.63,24,aggressive,0.02,3.5,0.012,False,2406.6805074546432
9188.86,928886.19,62.86,1.621,47.37,4.427,76,76,0,954396.13,0.0,1,55935.43,34245.96,-6961.46,18,aggressive,0.02,3.0,0.008,True,2400.728645561566
9144.34,924433.59,62.53,1.62,47.37,4.405,76,76,0,949891.65,0.0,1,56243.83,34134.13,-6973.43,18,aggressive,0.02,2.5,0.008,True,2397.3914516232207
8995.73,909572.82,61.05,1.616,50.0,3.859,72,72,0,938896.83,0.0,1,58550.37,35203.23,-9122.76,18,aggressive,0.02,2.0,0.005,True,2393.7500475020474
5339.01,543901.01,30.46,1.86,46.91,5.122,81,81,0,554149.41,0.0,0,0.0,18120.67,-3126.42,12,current,0.03,2.0,0.008,True,2368.1048279711094
4762.33,486233.11,26.34,1.507,48.48,4.264,66,59,7,488481.4,7517.26,0,0.0,20248.11,-4468.85,36,current,0.08,2.0,0.005,False,2350.7850197418375
8233.64,833363.72,54.85,1.462,47.95,2.529,73,64,9,884379.22,-3712.73,1,131280.97,41620.79,-15159.5,36,aggressive,0.03,2.0,0.008,False,2346.2884165907017
9006.67,910667.12,63.18,1.616,47.37,4.387,76,76,0,935760.4,0.0,1,55627.02,33667.94,-6907.13,18,aggressive,0.02,3.5,0.008,True,2345.279138334916
8245.62,834561.87,55.67,1.584,52.44,4.509,82,73,9,873510.7,-14626.32,1,41451.99,25666.7,-6276.51,24,aggressive,0.02,3.0,0.012,False,2339.447409556314
8242.46,834246.39,55.67,1.584,52.44,4.503,82,73,9,872898.53,-14290.99,1,41680.54,25667.64,-6284.64,24,aggressive,0.02,2.5,0.012,False,2338.533778875516
8236.32,833632.16,57.41,1.598,49.32,5.212,73,73,0,851834.53,0.0,1,43058.79,29280.48,-5466.56,24,aggressive,0.02,3.5,0.012,True,2292.461015850897
4721.37,482137.14,27.05,1.623,50.0,3.876,74,65,9,487387.11,7473.45,0,0.0,18025.35,-4650.74,36,current,0.05,2.5,0.012,False,2285.6302902033276
8038.35,813834.52,55.76,1.585,53.42,3.539,73,66,7,857853.5,-12601.33,1,61740.49,30208.18,-9790.2,24,aggressive,0.02,3.0,0.005,False,2274.1579196556672
8010.11,811010.73,55.78,1.572,50.0,3.374,86,77,9,863004.56,-19450.36,1,50267.62,27879.61,-8262.07,18,aggressive,0.02,2.0,0.008,False,2264.4992861240585
8000.07,810007.36,55.76,1.584,53.42,3.53,73,66,7,853374.66,-12013.86,1,62080.91,30098.76,-9779.14,24,aggressive,0.02,2.5,0.005,False,2263.3897833572455
4673.27,477327.46,27.05,1.619,50.0,3.858,74,65,9,482516.36,7438.97,0,0.0,17875.35,-4633.31,36,current,0.05,3.5,0.012,False,2262.8284048059154
4648.57,474856.78,27.05,1.617,50.0,3.853,74,65,9,479983.89,7401.91,0,0.0,17790.04,-4617.45,36,current,0.05,3.0,0.012,False,2251.142166358595
8001.52,810151.52,56.67,1.59,49.32,5.102,73,73,0,827860.16,0.0,1,43536.24,28602.32,-5454.69,24,aggressive,0.02,2.5,0.012,True,2246.9718853008644
8004.58,810457.89,57.04,1.59,49.32,5.116,73,73,0,828119.1,0.0,1,43297.51,28592.02,-5437.67,24,aggressive,0.02,3.0,0.012,True,2237.985489481066
7877.15,797715.39,55.76,1.58,53.42,3.513,73,66,7,840960.61,-12339.75,1,61400.08,29701.51,-9698.17,24,aggressive,0.02,3.5,0.005,False,2228.8483070301295
7873.31,797331.09,55.67,1.566,48.35,3.144,91,82,9,858275.98,-22596.77,1,53523.8,27852.75,-8294.51,18,aggressive,0.02,2.0,0.012,False,2227.9733783007005
3249.08,334908.27,18.04,1.944,53.12,5.761,96,85,11,333121.85,3352.82,0,0.0,7983.2,-1570.41,12,conservative,0.08,3.5,0.012,False,2213.075128603104
3209.38,330937.99,18.04,1.938,53.12,5.725,96,85,11,328985.19,3431.32,0,0.0,7897.45,-1563.41,12,conservative,0.08,3.0,0.012,False,2186.7384767184035
4494.02,459401.77,27.05,1.606,49.33,3.549,75,66,9,465055.81,7724.81,0,0.0,17791.35,-4881.56,36,current,0.05,2.0,0.012,False,2176.702231053605
7763.68,786368.07,56.53,1.575,45.12,3.423,82,82,0,816662.05,0.0,1,56777.96,31180.33,-7489.11,18,aggressive,0.02,2.0,0.012,True,2176.0464300371486
4549.45,464945.32,27.6,1.611,48.61,3.792,72,63,9,469745.16,7280.09,0,0.0,18511.08,-4617.91,36,current,0.05,2.5,0.008,False,2170.586449275362
4523.87,462386.93,27.6,1.609,48.61,3.776,72,63,9,467181.94,7283.28,0,0.0,18439.44,-4619.33,36,current,0.05,3.5,0.008,False,2158.6203333333333
3157.47,325746.71,18.04,1.931,52.58,5.563,97,86,11,323717.27,3524.31,0,0.0,7822.83,-1559.19,12,conservative,0.08,2.5,0.012,False,2151.752532150776
4494.96,459495.91,27.6,1.607,48.61,3.771,72,63,9,464218.03,7237.81,0,0.0,18331.97,-4599.0,36,current,0.05,3.0,0.008,False,2145.1696956521737
7505.43,760542.66,55.67,1.56,51.81,3.77,83,74,9,800689.09,-14245.75,1,41909.09,24893.06,-7098.95,24,aggressive,0.02,2.0,0.012,False,2128.053107777977
4751.35,485134.78,30.59,1.879,53.85,5.201,78,71,7,493281.46,1469.18,0,0.0,14584.0,-3271.6,18,current,0.03,3.0,0.005,False,2110.7463517489377
3082.54,318254.31,18.04,1.93,50.59,6.354,85,85,0,317743.61,0.0,0,0.0,8769.42,-1412.89,12,conservative,0.08,3.5,0.012,True,2106.6490554323727
4736.27,483627.21,30.59,1.878,53.85,5.189,78,71,7,491613.43,1618.22,0,0.0,14546.72,-3270.3,18,current,0.03,2.5,0.005,False,2104.2186361556064
4692.45,479244.99,30.59,1.874,53.85,5.175,78,71,7,487232.99,1476.92,0,0.0,14423.28,-3251.88,18,current,0.03,3.5,0.005,False,2085.321693363844
3044.81,314481.46,18.04,1.924,50.59,6.306,85,85,0,313901.34,0.0,0,0.0,8675.71,-1408.44,12,conservative,0.08,3.0,0.012,True,2081.541421286031
7333.64,743363.98,55.76,1.561,52.7,3.077,74,67,7,788660.38,-12147.36,1,62421.32,29496.11,-10681.0,24,aggressive,0.02,2.0,0.005,False,2074.2742080344333
3024.08,312408.02,18.04,1.91,52.04,5.097,98,87,11,311243.61,2780.63,0,0.0,7660.39,-1630.97,12,conservative,0.08,2.0,0.012,False,2061.512290465632
4315.11,441510.78,27.6,1.593,47.95,3.478,73,64,9,446656.77,7495.83,0,0.0,18211.56,-4822.42,36,current,0.05,2.0,0.008,False,2060.136652173913
7898.6,799859.61,62.99,1.582,46.75,3.656,77,77,0,825525.65,0.0,1,53323.8,31566.13,-7581.83,18,aggressive,0.02,2.0,0.008,True,2058.5650706461342
7285.77,738576.52,56.45,1.566,48.65,4.164,74,74,0,757761.23,0.0,1,43774.96,27701.67,-6302.6,24,aggressive,0.02,2.0,0.012,True,2049.1359902568647
2995.65,309565.43,18.04,1.917,50.0,6.103,86,86,0,309013.7,0.0,0,0.0,8594.63,-1408.26,12,conservative,0.08,2.5,0.012,True,2048.149866962306
2923.67,302367.37,18.04,1.905,49.43,5.552,87,87,0,302105.33,0.0,0,0.0,8569.28,-1508.49,12,conservative,0.08,2.0,0.012,True,1997.9366452328163
4372.88,447288.03,30.59,1.845,53.16,4.54,79,72,7,455304.01,1675.71,0,0.0,13953.91,-3488.77,18,current,0.03,2.0,0.005,False,1944.850912716574
6945.47,704547.17,57.82,1.451,45.76,3.935,59,59,0,720162.53,0.0,1,59627.38,35760.84,-7668.13,36,aggressive,0.03,2.5,0.005,True,1918.334760290557
6875.54,697553.87,57.78,1.448,45.76,3.906,59,59,0,713142.2,0.0,1,59627.38,35503.06,-7670.01,36,aggressive,0.03,3.5,0.005,True,1899.9155403253721
2685.8,278580.42,17.7,1.859,51.76,5.651,85,77,8,274607.86,3631.33,0,0.0,7683.2,-1459.06,12,conservative,0.08,3.0,0.005,False,1870.0061299435033
6812.3,691230.23,58.39,1.447,45.76,3.889,59,59,0,706641.08,0.0,1,59627.38,35230.42,-7643.13,36,aggressive,0.03,3.0,0.005,True,1868.994501626991
2679.45,277945.11,17.7,1.858,51.76,5.638,85,77,8,273933.77,3674.79,0,0.0,7669.54,-1459.78,12,conservative,0.08,2.5,0.005,False,1865.6885593220338
2663.09,276309.06,17.7,1.854,51.76,5.63,85,77,8,272302.57,3618.38,0,0.0,7625.3,-1453.47,12,conservative,0.08,3.5,0.005,False,1854.6496214689266
4119.34,421933.83,30.59,1.834,50.7,5.786,71,71,0,426535.39,0.0,0,0.0,14323.93,-2546.46,18,current,0.03,3.0,0.005,True,1842.513617522066
4106.23,420622.66,30.59,1.833,50.7,5.767,71,71,0,425219.58,0.0,0,0.0,14289.4,-2548.53,18,current,0.03,2.5,0.005,True,1836.7919032363516
2617.44,271744.38,17.7,1.846,51.16,5.169,86,78,8,267993.1,3686.91,0,0.0,7655.68,-1551.66,12,conservative,0.08,2.0,0.005,False,1821.7486610169494
4068.11,416811.33,30.59,1.829,50.7,5.752,71,71,0,421305.24,0.0,0,0.0,14165.56,-2532.99,18,current,0.03,3.5,0.005,True,1820.3233144818564
3820.27,392026.93,29.29,1.788,52.44,5.313,82,73,9,396889.39,264.56,0,0.0,11377.51,-2361.0,24,current,0.03,3.5,0.012,False,1766.5235670877437
6236.8,633679.54,57.25,1.426,45.0,3.365,60,60,0,650425.3,0.0,1,59627.38,34276.83,-8334.82,36,aggressive,0.03,2.0,0.005,True,1733.182379912664
3744.93,384492.77,29.29,1.78,52.44,5.262,82,73,9,388952.43,464.34,0,0.0,11180.95,-2342.67,24,current,0.03,3.0,0.012,False,1732.772477637419
3744.14,384413.78,29.29,1.78,52.44,5.256,82,73,9,388803.21,558.74,0,0.0,11182.7,-2346.01,24,current,0.03,2.5,0.012,False,1732.3937610105838
2459.19,255919.15,17.7,1.824,49.35,6.083,77,77,0,253622.83,0.0,0,0.0,7987.43,-1279.48,12,conservative,0.08,3.0,0.005,True,1720.4268813559324
2453.5,255349.6,17.7,1.823,49.35,6.066,77,77,0,253057.32,0.0,0,0.0,7973.91,-1280.81,12,conservative,0.08,2.5,0.005,True,1716.5281920903954
3967.29,406729.12,32.01,1.805,50.59,4.7,85,76,9,414103.74,-179.07,0,0.0,12228.15,-2663.95,18,current,0.03,3.0,0.008,False,1713.769815370197
3686.78,378678.34,29.29,1.793,49.32,6.072,73,73,0,381048.86,0.0,0,0.0,12671.46,-2030.37,24,current,0.03,3.5,0.012,True,1711.5442854216458
3954.47,405447.15,32.01,1.804,50.59,4.688,85,76,9,412685.43,-51.82,0,0.0,12198.33,-2664.16,18,current,0.03,2.5,0.008,False,1708.392816932209
2438.33,253832.57,17.7,1.82,49.35,6.058,77,77,0,251500.6,0.0,0,0.0,7927.05,-1275.05,12,conservative,0.08,3.5,0.005,True,1706.3105706214687
3885.73,398572.74,31.39,1.794,48.89,4.352,90,81,9,407993.99,-429.59,0,0.0,12026.5,-2643.52,18,current,0.03,3.5,0.012,False,1702.0408623765532
3785.51,388550.91,30.59,1.8,50.0,4.952,72,72,0,393291.65,0.0,0,0.0,13689.24,-2764.47,18,current,0.03,2.0,0.005,True,1694.8101827394576
3918.09,401809.31,32.01,1.8,50.59,4.676,85,76,9,409052.02,-176.46,0,0.0,12095.4,-2648.25,18,current,0.03,3.5,0.008,False,1693.2096185567011
3859.44,395944.27,31.39,1.791,48.89,4.339,90,81,9,405032.23,-214.25,0,0.0,11955.47,-2635.28,18,current,0.03,2.5,0.012,False,1690.8815836253582
3470.16,357016.17,27.43,1.763,53.42,4.626,73,66,7,359731.39,2706.44,0,0.0,11856.52,-2940.19,24,current,0.03,3.0,0.005,False,1688.132609551586
3458.99,355898.91,27.43,1.762,53.42,4.617,73,66,7,358484.59,2832.66,0,0.0,11826.02,-2938.16,24,current,0.03,2.5,0.005,False,1682.8684258111557
3614.01,371400.72,29.29,1.785,49.32,5.997,73,73,0,373615.24,0.0,0,0.0,12455.27,-2020.94,24,current,0.03,3.0,0.012,True,1678.8076285421646
3613.24,371324.42,29.29,1.785,49.32,5.984,73,73,0,373561.02,0.0,0,0.0,12458.74,-2025.77,24,current,0.03,2.5,0.012,True,1678.4027401843632
2396.54,249653.71,17.7,1.811,48.72,5.517,78,78,0,247606.4,0.0,0,0.0,7958.42,-1370.34,12,conservative,0.08,2.0,0.005,True,1675.5464011299434
3853.92,395392.14,32.01,1.812,47.37,5.244,76,76,0,399722.11,0.0,0,0.0,13719.9,-2354.86,18,current,0.03,3.0,0.008,True,1669.9457582005623
6187.97,628796.85,60.12,1.529,50.0,3.851,66,66,0,645228.05,0.0,1,51308.58,26409.83,-6857.47,24,aggressive,0.02,3.0,0.005,True,1667.9517937458418
3426.82,352681.8,27.43,1.758,53.42,4.603,73,66,7,355285.9,2700.84,0,0.0,11726.55,-2922.02,24,current,0.03,3.5,0.005,False,1667.7333908129785
6158.4,625839.86,59.76,1.527,50.0,3.835,66,66,0,642255.24,0.0,1,51591.48,26327.25,-6864.97,24,aggressive,0.02,2.5,0.005,True,1666.8270883534137
2454.31,255430.94,18.31,1.819,50.55,5.067,91,80,11,251222.87,3532.57,0,0.0,6899.95,-1392.05,12,conservative,0.08,3.0,0.008,False,1665.7565352266522
3800.04,390003.83,31.39,1.785,48.89,4.314,90,81,9,398885.63,-187.76,0,0.0,11795.76,-2615.56,18,current,0.03,3.0,0.012,False,1665.713359668684
3841.46,394145.9,32.01,1.811,47.37,5.225,76,76,0,398471.84,0.0,0,0.0,13688.33,-2357.7,18,current,0.03,2.5,0.008,True,1664.6822246173072
2448.48,254848.41,18.31,1.818,50.55,5.054,91,80,11,250601.51,3576.22,0,0.0,6888.5,-1393.18,12,conservative,0.08,2.5,0.008,False,1661.8944827962862
3774.63,387463.1,31.39,1.8,45.68,4.851,81,81,0,393326.52,0.0,0,0.0,13391.23,-2321.56,18,current,0.03,3.5,0.012,True,1658.212424976107
3579.88,367988.02,29.29,1.762,51.81,4.628,83,74,9,372864.13,594.11,0,0.0,11078.65,-2573.09,24,current,0.03,2.0,0.012,False,1656.2071874359851
2433.48,253348.35,18.31,1.815,50.55,5.048,91,80,11,249111.39,3516.77,0,0.0,6848.47,-1386.7,12,conservative,0.08,3.5,0.008,False,1652.0822381212452
3806.09,390609.45,32.01,1.807,47.37,5.214,76,76,0,394835.71,0.0,0,0.0,13570.11,-2342.2,18,current,0.03,3.5,0.008,True,1649.9205526398
3749.08,384907.9,31.39,1.798,45.68,4.83,81,81,0,390678.99,0.0,0,0.0,13316.04,-2318.51,18,current,0.03,2.5,0.012,True,1647.3528900923861
3257.24,335723.96,26.45,1.562,45.76,5.108,59,59,0,336566.33,0.0,0,0.0,15499.78,-2560.24,36,current,0.05,2.5,0.005,True,1629.594699432892
6063.43,616342.65,60.48,1.523,50.0,3.817,66,66,0,632466.02,0.0,1,51025.69,25968.11,-6802.47,24,aggressive,0.02,3.5,0.005,True,1627.709256613757
3691.33,379133.04,31.39,1.792,45.68,4.797,81,81,0,384759.83,0.0,0,0.0,13137.55,-2302.94,18,current,0.03,3.0,0.012,True,1622.8353112456196
5667.59,576758.58,54.85,1.424,49.23,2.865,65,58,7,602733.86,-2294.25,1,71750.65,28824.77,-9756.15,36,aggressive,0.03,2.5,0.005,False,1622.392969917958
3238.77,333876.62,26.45,1.56,45.76,5.085,59,59,0,334715.39,0.0,0,0.0,15431.91,-2560.82,36,current,0.05,3.5,0.005,True,1620.5897126654063
3321.53,342152.82,27.43,1.745,52.7,4.137,74,67,7,345267.54,2845.79,0,0.0,11771.79,-3171.04,24,current,0.03,2.0,0.005,False,1616.0994108640175
3217.89,331789.1,26.45,1.558,45.76,5.071,59,59,0,332576.81,0.0,0,0.0,15343.04,-2552.67,36,current,0.05,3.0,0.005,True,1610.4775727788278
5610.34,571033.7,54.85,1.422,49.23,2.847,65,58,7,597005.26,-2304.22,1,71750.65,28648.83,-9759.44,36,aggressive,0.03,3.5,0.005,False,1606.0804129443939
3454.58,355457.97,29.29,1.766,48.65,5.166,74,74,0,358193.4,0.0,0,0.0,12338.09,-2262.58,24,current,0.03,2.0,0.012,True,1603.7080819392284
2346.5,244649.55,18.31,1.798,50.0,4.669,92,81,11,241257.57,2821.87,0,0.0,6752.18,-1446.1,12,conservative,0.08,2.0,0.008,False,1593.475141998908
5558.57,565857.03,54.85,1.42,49.23,2.838,65,58,7,591420.68,-2161.85,1,71750.65,28430.32,-9712.47,36,aggressive,0.03,3.0,0.005,False,1591.3599443938012
2327.26,242726.21,18.31,1.804,47.5,5.485,80,80,0,240397.52,0.0,0,0.0,7736.88,-1276.29,12,conservative,0.08,3.0,0.008,True,1585.3032228290556
2321.86,242186.0,18.31,1.803,47.5,5.469,80,80,0,239861.49,0.0,0,0.0,7724.66,-1277.99,12,conservative,0.08,2.5,0.008,True,1581.7040147460407
3651.97,375196.54,32.01,1.771,50.0,4.16,86,77,9,382462.15,-18.07,0,0.0,11708.45,-2814.4,18,current,0.03,2.0,0.008,False,1580.0110987191501
2307.47,240747.2,18.31,1.8,47.5,5.463,80,80,0,238383.23,0.0,0,0.0,7678.8,-1271.69,12,conservative,0.08,3.5,0.008,True,1572.2859213544514
